Regulator	Target	MI
SPI1	APOC2	0.30383685458432996
SPI1	APOC1	0.32020453260734794
SPI1	TYMP	0.43225068635903874
SPI1	IL4I1	0.6457719247853371
SPI1	RNASE2	0.34511272137785554
SPI1	EMP3	0.48698280048229137
SPI1	LAT2	0.7575384824107267
SPI1	CYBA	0.37213482114898877
SPI1	ANKRD58	0.6386787331114272
SPI1	TREM2	0.4339212573594313
SPI1	SLC46A2	0.12466436703249784
SPI1	LST1	0.9212104076261829
SPI1	TNFAIP8L2	0.8899711190782753
SPI1	CLIC1	0.2729886807692594
SPI1	WAS	0.9389692857333252
SPI1	STAC3	0.5861453454580516
SPI1	LILRB1	0.7384156185815467
SPI1	LILRB2	0.7835735004605473
SPI1	LILRB4	0.7497608007187235
SPI1	SIRPA	0.33823141642820875
SPI1	TGFBI	0.2593741155078426
SPI1	NFKBIE	0.3785244779786572
SPI1	RGS19	0.4213873243562283
SPI1	PTCD3	0.2003831721138276
SPI1	ATG7	0.18698327001223713
SPI1	FTL	0.4250955026119785
SPI1	ACP5	0.4308345223614385
SPI1	IFFO1	0.5272125734278292
SPI1	KIAA1949	0.38853048531907053
SPI1	RELT	0.40506837228817094
SPI1	HMOX1	0.4695342315151141
SPI1	PLEKHO1	0.5921901164216372
SPI1	GRN	0.35009184234490665
SPI1	PLEKHF1	0.3287577506936614
SPI1	CATSPER1	0.36351772540707206
SPI1	P2RY6	0.40332496368610204
SPI1	AP1B1	0.253538702974228
SPI1	RENBP	0.5669329288170459
SPI1	HCK	0.8871829866965841
SPI1	HK3	0.5283943820839214
SPI1	CKLF	0.2522889493722298
SPI1	SH3BGRL3	0.3790481779559878
SPI1	PRAM1	0.5917662251910416
SPI1	LRRC25	0.9027619904995383
SPI1	S100A4	0.43154168625328104
SPI1	FCGR1B	0.5928089933490899
SPI1	FCGR1C	0.5289410693779484
SPI1	IFI30	0.6616611823669789
SPI1	RASSF4	0.5485939314661774
SPI1	CRYBB1	0.42058244849800985
SPI1	PLA2G15	0.25973376414591787
SPI1	DOK3	0.7259342341574797
SPI1	CCL3L1	0.23132446077343705
SPI1	C17orf60	0.6966309495621896
SPI1	ADAM8	0.34654555708896506
SPI1	SLC37A2	0.34704856711048127
SPI1	SLC11A2	0.18245370411804362
SPI1	LGALS9C	0.2865641876270262
SPI1	MAN2B1	0.5143414722756052
SPI1	LY86	0.6112062502694995
SPI1	KIAA1549	0.30340639738573216
SPI1	RIN3	0.5108674532486344
SPI1	ACOT11	0.14952321876225572
SPI1	TYROBP	1.2624905896484977
SPI1	CYTH4	0.8645739470667335
SPI1	WDR35	0.24909319480204672
SPI1	HLA-DQB2	0.38289568854559697
SPI1	SLC17A9	0.27930483590278854
SPI1	HLA-H	0.33844109427123836
SPI1	HLA-C	0.36546209512176286
SPI1	HLA-A	0.35678597962241554
SPI1	PARVG	0.8548760291677802
SPI1	AIF1	0.8528192832057719
SPI1	LAIR1	0.7691193592820342
SPI1	SLC16A3	0.305806180153545
SPI1	TNFSF12-TNFSF13	0.34840370781702124
SPI1	PILRA	0.7314813884922762
SPI1	IRF5	0.48858711020881085
SPI1	CARD9	0.39041241621715805
SPI1	LAPTM5	0.9832800946949574
SPI1	SLC15A3	0.7585184337894102
SPI1	GLRX	0.2545743661197575
SPI1	C19orf38	0.363662959572034
SPI1	CD300A	0.7000988306659002
SPI1	CD300C	0.7105787495624183
SPI1	ALDH3B1	0.30038695836030627
SPI1	SIGLEC9	0.7543117167705873
SPI1	SIGLEC7	0.8256888799351749
SPI1	ITGB2	0.9808281490571442
SPI1	ITGAX	0.7991424031284708
SPI1	MYO1F	1.0679847805547151
SPI1	C1orf38	0.5484669522489405
SPI1	CAPG	0.3006702540257473
SPI1	GNAI2	0.36868445112703085
SPI1	OSM	0.33348919249178355
SPI1	APOB48R	0.4326344174675567
SPI1	NR1H3	0.2968530412379051
SPI1	TCIRG1	0.32241034947721836
SPI1	C1QB	0.6973944998498736
SPI1	C1QC	0.8381492357155098
SPI1	TRPV2	0.8765158297575049
SPI1	HAMP	0.317975122320032
SPI1	FERMT3	1.3195748382949901
SPI1	PSMB9	0.4698055901789262
SPI1	NCF1	0.7540686441430298
SPI1	NCF4	0.8948828388755121
SPI1	ARRB2	0.556944015515831
SPI1	CD14	0.555256185937715
SPI1	CTSZ	0.3892428652899138
SPI1	CTSH	0.2946734339926458
SPI1	CTSB	0.4336474992139987
SPI1	CD72	0.5902194379350263
SPI1	CD86	0.7171949313112389
SPI1	CD97	0.4371549846795002
SPI1	OSCAR	0.620284031030816
SPI1	CHST13	0.2567223176286779
SPI1	HAVCR2	0.7219339561113935
SPI1	NFAM1	0.6068137401969027
SPI1	HCLS1	0.8409545563259879
SPI1	EFHD2	0.4833518856881449
SPI1	CHIT1	0.21648921277484323
SPI1	MATK	0.3913640531719613
SPI1	CAMK1G	0.2556026949596122
SLA2	GLT1D1	0.38148136691977985
SLA2	IL2RG	1.2062829605582301
SLA2	IL2RB	1.1804214204073293
SLA2	PDCD1	0.8493902539298359
SLA2	APOBEC3G	0.7746385116806236
SLA2	APOBEC3H	0.6314970952799506
SLA2	TBX21	1.1454682312803577
SLA2	CD2	1.4904185374991865
SLA2	CD6	0.9196137880886672
SLA2	CD5	1.18538052468607
SLA2	TNIP3	0.5453536056989297
SLA2	PRKCQ	0.938880090333643
SLA2	XCL2	0.8588245928353908
SLA2	SH2D2A	0.7539146738324547
SLA2	SH2D1A	1.205340850016757
SLA2	CCL4L2	0.25851652065821007
SLA2	UBD	0.524657619715768
SLA2	ZAP70	0.8865416116591422
SLA2	GBP4	0.6132708982513417
SLA2	UBASH3A	1.1607767681244487
SLA2	GBP5	0.853983188131628
SLA2	LOC100188949	0.8495343621837854
SLA2	WARS	0.39647593304996676
SLA2	GPR171	0.957919389304406
SLA2	MEI1	0.6852069447839115
SLA2	CD101	0.39104579307041565
SLA2	STAG3	0.36852928131459795
SLA2	SIRPG	1.1521363338399055
SLA2	SAMD3	1.049413033595119
SLA2	CD247	1.1642518938177462
SLA2	CD244	0.7137248416454627
SLA2	IL32	0.43582949526250747
SLA2	SPOCK2	0.953369105580709
SLA2	RAB38	0.26265941571018026
SLA2	SIT1	1.0806015257436306
SLA2	LOC400759	0.5263153391392397
SLA2	RFX2	0.16465297179219185
SLA2	TMC8	0.8244099769464475
SLA2	PLA2G2D	0.7506938606495082
SLA2	RLTPR	0.5973933805140446
SLA2	ITK	1.1529200579368561
SLA2	RHOF	0.6370217175897936
SLA2	TRIM69	0.32788962637290897
SLA2	GZMK	0.9342603296925676
SLA2	IKZF1	0.9582714470521827
SLA2	TMEM176B	0.321730290339171
SLA2	HLA-DQA2	0.44634134535750114
SLA2	HLA-DQA1	0.5103596694410495
SLA2	LCK	1.1682841657802694
SLA2	ATP1A3	0.31176968785877524
SLA2	LY9	1.033209285737784
SLA2	CXCL13	0.53622894425619
SLA2	SCGB3A1	0.16045193801877655
SLA2	TAP2	0.43863556118751834
SLA2	CXCR6	1.113332912196669
SLA2	CXCR3	1.103274480430687
SLA2	KLRC1	0.5141398053442936
SLA2	SKAP1	0.29080109348812666
SLA2	ARHGAP9	0.8021456646114373
SLA2	TIFAB	0.70870703024167
SLA2	IL12RB1	0.9350782793865973
SLA2	NAAA	0.15226897784207782
SLA2	ITGAL	0.769799054184797
SLA2	ADORA2A	0.22350612975689366
SLA2	MYO7A	0.33933028617249317
SLA2	CRTAM	0.8985492813950966
SLA2	ICOS	0.9387587420830572
SLA2	LAMP3	0.6467061578063946
SLA2	PSTPIP1	0.702277236406327
SLA2	BPHL	0.13560150868798893
SLA2	KLHDC7B	0.39424452618830763
SLA2	LOC100302640	0.19004090301940213
SLA2	LRP1B	0.20387381616264477
SLA2	SEPT6	0.40772715398138093
SLA2	FASLG	0.9639361086733604
SLA2	CCL5	1.1548543964467548
SLA2	PTPN7	1.0999569311198094
SLA2	SLAMF7	0.7766116752628536
SLA2	SLAMF6	1.122793418409084
SLA2	SLAMF1	1.134783982916189
SLA2	CD27	0.9468731563973432
SLA2	CD3G	0.9721408950613499
SLA2	CD3E	1.4047684062729147
SLA2	CD3D	1.2528301143730056
SLA2	SCML4	0.931644320519454
SLA2	CD38	0.6735032605893219
SLA2	CD52	0.817912770948996
SLA2	CD48	1.0350262116865467
SLA2	CD96	1.1980263975710317
SLA2	CD8B	0.8263175572055292
SLA2	CD8A	1.0821007402654068
SLA2	TMIGD2	0.5317435112573916
SLA2	CLEC4E	0.43372262909497206
SLA2	TIGIT	1.053656381351944
SLA2	SP140	0.9307620538672507
SLA2	PYHIN1	1.0408214574249985
SLA2	BTN3A1	0.41639310567932863
SLA2	BTN3A2	0.4173176497932376
SLA2	TRAT1	1.0557735210146646
SPIB	BLK	0.7011145957336451
SPIB	SP6	0.1687734399920302
SPIB	IL2RG	0.6839733361535059
SPIB	APLN	0.1250705209186984
SPIB	LGALS2	0.6342668535342586
SPIB	CD6	0.6918044762755926
SPIB	CD5	0.6689215142502904
SPIB	PRKCB	0.6217825793815557
SPIB	IL1R2	0.3719185580823092
SPIB	IL23A	0.3200892124671544
SPIB	SH2D1A	0.6387987457686579
SPIB	ZAP70	0.6393324830171938
SPIB	C15orf21	0.12771995061596364
SPIB	UBASH3A	0.6694994195335022
SPIB	SLCO5A1	0.5013968486747364
SPIB	HLA-DOB	0.6381066790198089
SPIB	TNFRSF13C	0.4263091097699956
SPIB	ABP1	0.35153355787697116
SPIB	ABT1	0.20165190949515566
SPIB	MAP4K1	0.6373961306716254
SPIB	SIRPG	0.6462338780908388
SPIB	STAP1	0.5988130353940946
SPIB	ATP6V1D	0.19475599484484718
SPIB	ACHE	0.3520486240249525
SPIB	CDC25B	0.23762955712876455
SPIB	MS4A1	0.7901279941586052
SPIB	SPOCK2	0.6558775944949664
SPIB	ECEL1	0.24896816970434976
SPIB	TLR9	0.5770004625528617
SPIB	SIT1	0.6295648931662541
SPIB	GPR18	0.6247728080123904
SPIB	SH3BP1	0.36286821661649693
SPIB	C5orf20	0.7139385089727952
SPIB	FCRLA	0.6719987679400106
SPIB	S1PR4	0.6148026579881511
SPIB	JAK3	0.6753990431514447
SPIB	RG9MTD2	0.19441127563955263
SPIB	PTPRCAP	0.6345680735801116
SPIB	PLAC8	0.6603365772174579
SPIB	WDR20	0.1793170381310647
SPIB	FAM129C	0.6133903431898764
SPIB	FANCE	0.23503015914340608
SPIB	LCK	0.7078035070448365
SPIB	ZNF831	0.6110387642911945
SPIB	CD79B	0.6640184703705945
SPIB	CD79A	0.6159986388381666
SPIB	LTB	0.6402570634592664
SPIB	LY9	0.651672623018329
SPIB	ACAP1	0.7256733313946393
SPIB	WNT10A	0.596168322189575
SPIB	CXCR5	0.8946181855656095
SPIB	CXCR3	0.6189408320225462
SPIB	TREML2	0.5985415614253284
SPIB	TIFAB	0.6786109284308859
SPIB	TBC1D10C	0.6226520963294613
SPIB	VPREB3	0.5780950334511195
SPIB	CD1E	0.4283931160307253
SPIB	CD27	0.6772767001556677
SPIB	CD3E	0.656789188856445
SPIB	CD3D	0.6884213701114303
SPIB	CCR7	0.7822930312480434
SPIB	NCR3	0.6398512967520897
SPIB	CD48	0.7174565127621371
SPIB	CCL19	0.6567126837353889
SPIB	CCL17	0.4363070094179502
SPIB	TRAF1	0.6833580612484607
SPIB	SLC2A6	0.29452631972210686
ZC3H12D	FAM190A	0.141923405351565
ZC3H12D	ELF4	0.22479590306680475
ZC3H12D	GTF3A	0.16704370499800447
ZC3H12D	C3orf36	0.17517174653381495
ZC3H12D	MAPKAPK2	0.17719550983121124
ZC3H12D	BIN2	0.6205512821649357
ZC3H12D	LOC730101	0.13836128176010742
ZC3H12D	ANKRD36B	0.16087841948054482
ZC3H12D	SEMA7A	0.28826408989004815
ZC3H12D	ARHGAP30	0.6294367642356926
ZC3H12D	SNX20	0.7215220029254903
ZC3H12D	RIMS3	0.1849116048004973
ZC3H12D	HCG27	0.1451331481961553
ZC3H12D	ZNF710	0.18580876310843397
ZC3H12D	DSTN	0.17106306665358328
ZC3H12D	PARP15	0.6699750857022675
ZC3H12D	LOC100129637	0.21266810882592058
ZC3H12D	CTAGE4	0.1294954485891182
ZC3H12D	ISPD	0.14975917247960613
ZC3H12D	PTPRC	0.6781519298639305
ZC3H12D	C13orf1	0.13377215076030957
ZC3H12C	FAM190B	0.37641362133676726
ZC3H12C	FAM49A	0.49170252321819863
ZC3H12C	SLC48A1	0.22301592972501627
ZC3H12C	DMD	0.544064033659363
ZC3H12C	YIPF1	0.2655971489735798
ZC3H12C	EPN3	0.3338002711999595
ZC3H12C	SLC9A6	0.506094334608644
ZC3H12C	ERC2	0.21885750102623902
ZC3H12C	LRRC8C	0.5194512349518039
ZC3H12C	L3MBTL3	0.33465042432289493
ZC3H12C	PLA2G4A	0.5724321082991697
ZC3H12C	FMNL2	0.5613775602728985
ZC3H12C	OPTN	0.31857433913795496
ZC3H12C	CSNK2A2	0.33832486882633894
ZC3H12C	FOXN2	0.4794189120541086
ZC3H12C	CELF2	0.552903834933355
ZC3H12C	ME1	0.2551768081290895
ZC3H12C	ACSL4	0.5124914588453553
ZC3H12C	PPARA	0.47862605841833794
ZC3H12C	CCDC82	0.5940884996733207
ZC3H12C	AMBP	0.242895387126417
ZC3H12C	MPP6	0.47662285196383003
ZC3H12C	QKI	0.5435940269197808
ZC3H12C	RDX	0.4106044740966821
ZC3H12C	CDC14B	0.5171030548342515
ZC3H12C	PLEKHG1	0.4976956985345389
ZC3H12C	RGL1	0.48629528045268344
ZC3H12C	PICALM	0.41131841355172316
ZC3H12C	GSK3A	0.31951387293197353
ZC3H12C	JRKL	0.4854130540927599
ZC3H12C	ADCY3	0.3488288043976393
ZC3H12C	CYP7B1	0.5211219227513775
ZC3H12C	SLC16A7	0.5124367547300102
ZC3H12C	MARCH9	0.3438376286219995
ZC3H12C	SPTB	0.3219131495623344
ZC3H12C	ZEB2	0.4844559923807106
ZC3H12C	TIGD3	0.32505854737507445
ZC3H12B	FAM19A2	0.23343577212359268
ZC3H12B	MYBPC1	0.2519043904904512
ZC3H12B	PCYT1B	0.41039792085932714
ZC3H12B	FAM40A	0.19193973590216906
ZC3H12B	PAIP2B	0.24583165591602363
ZC3H12B	TSHZ2	0.5338482826049225
ZC3H12B	ANKRD6	0.41748802262213136
ZC3H12B	NPHP3	0.37882153458197276
ZC3H12B	PSD2	0.27932907987569333
ZC3H12B	ZNF354B	0.31213478877486
ZC3H12B	KCTD7	0.29629715950712754
ZC3H12B	NAP1L2	0.35858282197974045
ZC3H12B	FAM126A	0.5580755509698561
ZC3H12B	HLA-B	0.2642259299766714
ZC3H12B	CPS1	0.40951194743125185
ZC3H12B	CPT2	0.1506107256989111
ZC3H12B	ICA1	0.2738982028422363
ZC3H12B	CWC27	0.168810098190316
ZC3H12B	NR2C1	0.22729375921673256
ZC3H12B	PSME2	0.29632113237510893
ZC3H12B	SCN2B	0.42887078737384865
ZC3H12B	LOC399959	0.5618942194979066
ZC3H12B	CACNB2	0.26971635421630946
ZC3H12B	ITGA10	0.3251025308807298
ZC3H12B	DDHD2	0.3106681110935101
ZC3H12B	B3GAT2	0.24987835909777267
ZC3H12B	DZIP1	0.5312897402321086
ZC3H12B	MAP3K4	0.28250995843406024
ZC3H12B	SDHC	0.23329931025189055
ZC3H12B	GDF9	0.17304798021837797
ZC3H12B	C8orf79	0.3631599423817313
ZC3H12B	JPH4	0.39055595713546687
ZC3H12B	NCSTN	0.2112334768869868
ZC3H12B	KPNA5	0.35672881545000656
ZC3H12B	TMEM151B	0.2018800532893117
ZC3H12B	RND2	0.2099019293799511
ZC3H12B	PHC1	0.20589030203200487
ZC3H12B	LRRC6	0.30474096315092414
ZC3H12B	LOC646999	0.247125253052225
ZC3H12B	DIRAS2	0.23184397095416198
ZC3H12B	THAP10	0.2312131840423488
ZC3H12B	ZNF132	0.243681567741989
ZC3H12B	ARMCX1	0.24248567234210405
ZC3H12B	FAM66C	0.1660027056529616
ZC3H12B	BAT5	0.24141430645940787
ZC3H12B	APLP2	0.18074051976773564
GPBP1	FXYD5	0.24182757759587403
GPBP1	PPWD1	0.2611660617984821
GPBP1	RAD1	0.3086306281969442
GPBP1	GFOD2	0.18436137653778317
GPBP1	MOCS2	0.30922893137979734
GPBP1	C12orf26	0.23793123080754786
GPBP1	ZCCHC8	0.2708993719360091
GPBP1	CSNK1A1L	0.19059635275973186
GPBP1	MIER3	0.4752221417168734
GPBP1	GCM1	0.14804591806194267
GPBP1	GSDMA	0.1362522411255025
GPBP1	CNOT7	0.20917522344451456
GPBP1	ZFP62	0.2960899400402841
GPBP1	POC5	0.3778612562679715
GPBP1	AIMP1	0.21618863154898627
GPBP1	SLC38A9	0.28859568420126624
GPBP1	C5orf35	0.28500794716303357
GPBP1	C5orf43	0.40435152731977464
GPBP1	RAD17	0.5394940303255096
GPBP1	PAPD4	0.3757123197010577
GPBP1	SSBP2	0.28038418746038474
GPBP1	RG9MTD2	0.26830612444854474
GPBP1	ETF1	0.2406465753393352
GPBP1	GIN1	0.3818653132869789
GPBP1	SMN2	0.2516484789623199
GPBP1	RPAP3	0.27677170684268493
GPBP1	TRIOBP	0.26306215053816207
GPBP1	RIPK2	0.23521694004622873
GPBP1	SNX2	0.25346876949748953
GPBP1	CCDC125	0.34633146257414626
GPBP1	CCDC110	0.18519223428824017
GPBP1	RBM22	0.3754660753323025
GPBP1	RIOK2	0.4000252930584205
GPBP1	CDKL3	0.23193705060621994
GPBP1	NRG4	0.15074336642243846
GPBP1	C1orf93	0.17422436244734474
GPBP1	SFRS12IP1	0.4092139032438382
GPBP1	EMILIN1	0.1911237533171226
GPBP1	HAUS3	0.24542661943839494
GPBP1	NSL1	0.22384427484112468
GPBP1	CWC27	0.2766259010478329
GPBP1	TRPS1	0.2861981209648974
GPBP1	GNA12	0.1843954468277742
GPBP1	DGKD	0.17945508795804344
GPBP1	NOTCH3	0.1990995681013219
ZC3H12A	LOC730668	0.11137596745696499
ZC3H12A	MAP3K8	0.18283844929332194
ZC3H12A	SP2	0.12914479626842557
ZC3H12A	LENG8	0.2073499441189499
ZC3H12A	SLC23A3	0.22692008280716358
ZC3H12A	SIGLECP3	0.1721665408856703
ZC3H12A	PRICKLE4	0.1827524836933181
ZC3H12A	APTX	0.11933005952828069
ZC3H12A	SGSM2	0.2352647020735006
ZC3H12A	?|155060	0.228484104989092
ZC3H12A	CEL	0.15721371808330886
ZC3H12A	PPP1CC	0.21061612429579757
ZC3H12A	C1orf126	0.1169040250774227
ZC3H12A	CPPED1	0.10806941832242689
ZC3H12A	FXR1	0.1599961854354257
ZC3H12A	PDE10A	0.13977181798394867
ZC3H12A	CAPN10	0.21325959592675225
ZC3H12A	STARD5	0.1335956365748201
ZC3H12A	ZNF664	0.1686524451218805
ZC3H12A	SLC25A34	0.19273236471654354
ZC3H12A	SFRS6	0.141379481987137
ZC3H12A	DYM	0.1772073297796668
ZC3H12A	LOC91316	0.21865425041972486
ZC3H12A	MYB	0.13808042276675714
ZC3H12A	VIPR1	0.15493415206903016
ZC3H12A	C19orf23	0.18613550221916597
ZC3H12A	VDAC2	0.1289252902403799
ZC3H12A	PDZK1IP1	0.14541746881300366
ZC3H12A	NFKBID	0.2435544582918414
ZC3H12A	LCAT	0.2288124779231282
ZC3H12A	SCNN1D	0.21872601758217503
ZC3H12A	MUC20	0.16573872722445415
ZC3H12A	C18orf32	0.1440076218084272
ZC3H12A	TRIM78P	0.1684693151586547
ZC3H12A	NLRC3	0.16618765282600645
ZC3H12A	ZNF276	0.20717761759452102
ZC3H12A	GIGYF1	0.25344297602838317
ZC3H12A	GPR172B	0.17415957607666233
ZC3H12A	CHKB-CPT1B	0.21996389922753146
ZC3H12A	C4orf23	0.17629753756065814
ZC3H12A	CEACAM6	0.16324231155839453
ZC3H12A	ARHGAP27	0.2398474860056119
ZC3H12A	NR4A1	0.18393827013857944
ZC3H12A	ATG16L2	0.28581370888363367
BBX	KIAA2018	0.6527611276622336
BBX	MBD5	0.5008745501826706
BBX	EXOC1	0.3421726150482005
BBX	ARL6	0.30479869583254704
BBX	ATRX	0.5929313840357553
BBX	REPS2	0.22871397953463735
BBX	ZNF268	0.4097051506469649
BBX	ZNF148	0.6117045748170442
BBX	C11orf48	0.4168054942474191
BBX	AURKAIP1	0.5557915009689243
PKNOX1	ZNF43	0.19890763480847262
PKNOX1	SHANK1	0.13994719704006453
PKNOX1	BCOR	0.19883185898645994
PKNOX1	RPS6KA2	0.16443087558596226
PKNOX1	HR	0.14782328557792912
PKNOX1	YIPF3	0.16221270448915792
PKNOX1	LMX1B	0.21901285306625962
PKNOX1	LTBR	0.2010111962886718
PKNOX1	ARPC1A	0.1570143697507671
PKNOX1	AAGAB	0.1649420508074133
PKNOX1	P2RX6	0.14760483384350032
PKNOX1	FCN3	0.19849310801220454
PKNOX1	CCRL1	0.1924552583066257
PKNOX1	GYS1	0.1172829503402939
PKNOX1	C14orf132	0.1565523607726318
PKNOX1	SNX24	0.12347778849017033
PKNOX1	MORF4L2	0.14943681602584835
PKNOX1	HNRNPU	0.19767103692822552
PKNOX1	HMGN1	0.15834580277181676
PKNOX1	IRAK1BP1	0.12147122235026231
PKNOX1	PECAM1	0.16722518606409853
PKNOX2	BMX	0.3902054084221014
PKNOX2	IGF1	0.35391424986085607
PKNOX2	ANGPTL6	0.1886414950498434
PKNOX2	CD300LG	0.35991393719805664
PKNOX2	PDE2A	0.38759989863751976
PKNOX2	HSPB6	0.3998287497487931
PKNOX2	ZFAND1	0.18362999907104527
PKNOX2	TNXB	0.37872225537695403
PKNOX2	ARHGAP20	0.3833263370083273
PKNOX2	MYH11	0.3943267259356258
PKNOX2	ADCY4	0.3808218060554198
PKNOX2	ZNF75A	0.19060493609905294
PKNOX2	PEX3	0.18729258920123204
PKNOX2	POLR2C	0.19662239295395167
PKNOX2	ITIH5	0.37046883933479613
PKNOX2	CCL14	0.3584938890123093
PKNOX2	AOC3	0.40799890907185965
PKNOX2	KLK5	0.2946281474099024
ZNF17	CRELD2	0.296826355494634
ZNF17	RANGAP1	0.3266758349559771
ZNF17	C6orf225	0.1891069002063226
ZNF17	SNX18	0.3015038457423449
ZNF17	MGEA5	0.3114533264122592
ZNF17	ZNF548	0.6938227091872919
ZNF17	ZNF160	0.5014047869863383
ZNF18	UNC50	0.12069516415813286
ZNF18	SRR	0.2713176782695923
ZNF18	ZBTB4	0.26932002132121724
ZNF18	ZMYND12	0.19322361582770498
ZNF18	MAP2K4	0.41339530694120974
ZNF18	SNORA7B	0.12215650328197203
ZNF18	IK	0.1492800416590283
ZNF18	MED7	0.21346609592358146
ZNF18	FAM18B2	0.1520656321001601
ZNF18	ABHD1	0.18688103812750612
ZNF18	CDRT4	0.23681510834859676
ZNF18	TMEM107	0.2315609163882879
ZNF18	MFSD6L	0.1658046679717451
ZNF18	CACNA1F	0.21611288131104445
ZNF18	EIF2C2	0.2224792198816674
ZNF18	CYB5D2	0.2921666546419406
ZNF18	CYB5D1	0.31747287920713596
ZNF18	TNK1	0.20730818968918374
ZNF18	PHF23	0.23854396576128245
ZNF18	HLA-G	0.14508014541559078
ZNF18	NOM1	0.17329783905535745
ZNF18	KPNA6	0.19582228221129405
ZNF18	CPA4	0.20370192287779876
ZNF18	SLC25A35	0.26377183221985234
ZNF18	PIP4K2B	0.23147257992891923
ZNF18	WRNIP1	0.22688987412186545
ZNF18	ZSWIM7	0.355117275057788
ZNF18	IL12RB2	0.20822629652862545
ZNF18	MED31	0.24917669527427577
ZNF18	C1orf21	0.17942185862924642
ZNF18	RARRES1	0.23529276219262574
ZNF18	MYO18A	0.1410800161975594
ZNF18	CEP78	0.18773593986251313
ZNF18	PRELID2	0.1313172853844513
ZNF18	CCDC11	0.22164727269148443
ZNF18	CCDC52	0.17249929242685802
ZNF18	CHRNB1	0.24069973827029933
ZNF18	TTYH2	0.2240574974447922
ZNF18	PTPRT	0.19950530755021312
ZNF18	KLF11	0.22156556717964548
ZNF18	ZNF182	0.20625836616816162
SAP30BP	NUP85	0.5463448947770377
SAP30BP	EXOC7	0.2942818915895984
SAP30BP	LOC162632	0.13500850447090595
SAP30BP	UNK	0.2829473013137864
SAP30BP	RPL38	0.45972691134144394
SAP30BP	WBP2	0.31388060663432693
SAP30BP	C17orf106	0.39723281695771195
SAP30BP	TMEM104	0.3945656847272536
SAP30BP	ATE1	0.3278537707358966
SAP30BP	ANAPC10	0.16113335232700976
SAP30BP	GGA3	0.3543784392283156
SAP30BP	RQCD1	0.2848464458876956
SAP30BP	H3F3B	0.32317028359477096
SAP30BP	H3F3C	0.2806928605484629
SAP30BP	SRP68	0.370499167230534
SAP30BP	TUBB4	0.28472428640412417
SAP30BP	C17orf95	0.48683294178480363
SAP30BP	C17orf86	0.2657144643909648
SAP30BP	CASKIN2	0.2025718783044823
SAP30BP	PRPSAP1	0.30411924584395944
SAP30BP	TRIM47	0.277684319660799
SAP30BP	POLG2	0.22868932119106855
SAP30BP	CYTH1	0.206543284310154
SAP30BP	SLC26A11	0.26833795026892915
SAP30BP	TSEN54	0.5335767243508753
