Regulator	Target	MI
SPI1	DOK3	0.8292585504387215
SPI1	PPP1R9B	0.21719015431671718
SPI1	C17orf60	0.6652263486752865
SPI1	PYCARD	0.23452400575229415
SPI1	ADAM8	0.40847242307883125
SPI1	PSAP	0.3745964310975234
SPI1	RHOG	0.5274366304584603
SPI1	MAN2B1	0.5385261786065278
SPI1	ARL11	0.39625530970979383
SPI1	KEL	0.1944838483708038
SPI1	TYROBP	1.2754834976438163
SPI1	COX15	0.19564411991705288
SPI1	LYL1	0.5214516938047096
SPI1	CYTH4	0.9721807096167012
SPI1	PARD3	0.2181882564329296
SPI1	HLA-H	0.40045566581073366
SPI1	HLA-A	0.412411645011467
SPI1	HLA-DPB2	0.4315819487726662
SPI1	TNFSF12-TNFSF13	0.3275913562550503
SPI1	C2orf63	0.19433146983125393
SPI1	PILRA	0.7426053107798403
SPI1	ACRBP	0.27502997556998476
SPI1	MSC	0.43306628840345773
SPI1	IRF5	0.4189261542084104
SPI1	FZD3	0.14019930059306507
SPI1	LAPTM5	1.0213482404903518
SPI1	SLC15A3	0.8700633440080479
SPI1	C19orf38	0.4678789980131013
SPI1	C9orf5	0.27833384770075753
SPI1	CD300A	0.8009305539457321
SPI1	CD300C	0.6930359866483231
SPI1	NCF1B	0.5636757654304638
SPI1	ALDH3B1	0.2920735735129165
SPI1	GMIP	0.45533814396930605
SPI1	SIGLEC7	0.8280878736636703
SPI1	ITGB2	1.04347901016203
SPI1	ITGAX	0.8346781676261701
SPI1	MYO1F	1.1240096623299012
SPI1	KCNK13	0.39219478683016806
SPI1	GNAI2	0.34401444297050254
SPI1	OSM	0.3541517457811567
SPI1	LOXL3	0.29396376021582693
SPI1	APOB48R	0.4299917828569191
SPI1	TCIRG1	0.3152133163802828
SPI1	TRPM2	0.2655720943678963
SPI1	CYP2S1	0.271768182502786
SPI1	DET1	0.20912450710284958
SPI1	C1QB	0.8144683852260792
SPI1	C1QA	0.830671564613005
SPI1	C1QC	0.9226670914326558
SPI1	TRPV2	0.8323140676581424
SPI1	GNA15	0.32016965857563573
SPI1	HAMP	0.2826986224719148
SPI1	FERMT3	1.396554099050511
SPI1	TMEM51	0.36684372297441126
SPI1	FABP3	0.18328703215877162
SPI1	NCF1	0.7953844962778156
SPI1	NCF4	0.9492705129427863
SPI1	SAT1	0.26161280205383974
SPI1	CD14	0.5431058345887987
SPI1	CTSZ	0.4449042778076695
SPI1	CD33	0.666957168838322
SPI1	CTSB	0.5297539408400755
SPI1	CD74	0.7776590524610052
SPI1	CD70	0.3661862970170322
SPI1	CD86	0.801077000518525
SPI1	OSCAR	0.7312509121201094
SPI1	BCL2A1	0.4898700053376128
SPI1	CHST13	0.3430378951665505
SPI1	NFAM1	0.6616242013459894
SPI1	HCLS1	0.911204401241835
SPI1	EFHD2	0.5072350345175005
SLA2	HCP5	0.3987769104991923
SLA2	SPN	0.867675427360787
SLA2	IL2RG	1.256715282022224
SLA2	IL2RA	0.6253839454959627
SLA2	IL2RB	1.0828891073942426
SLA2	APOBEC3G	0.8056275667988659
SLA2	TBX21	1.1162103955383058
SLA2	CD2	1.5740895515886333
SLA2	CD6	0.9504430496322991
SLA2	CD5	1.2598436950793603
SLA2	TNIP3	0.5628400673102876
SLA2	CD7	0.8518970987579539
SLA2	PRKCQ	0.8651303434497652
SLA2	XCL1	0.5910038759282346
SLA2	SH2D2A	0.6960369779545896
SLA2	SH2D1A	1.1496537037125831
SLA2	UBD	0.5038835137877902
SLA2	GBP1	0.5490670001831477
SLA2	GBP4	0.5758620371734979
SLA2	UBASH3A	1.186477990942417
SLA2	LAG3	0.6365688453910128
SLA2	ZBED2	0.6334547327256166
SLA2	GPR171	0.9288826108480324
SLA2	RRAGB	0.2027904172049455
SLA2	CD101	0.36455992635669787
SLA2	WAS	0.7524459152163576
SLA2	SIRPG	1.1330771617431274
SLA2	SAMD3	0.9629249081447151
SLA2	CD247	1.2034549872785796
SLA2	IL15	0.4662392642781086
SLA2	SPOCK2	0.9671809935624589
SLA2	GFI1	0.9341101553022018
SLA2	SIT1	1.0958431848891106
SLA2	LOC400759	0.589034621882349
SLA2	GPR18	0.7806897177321188
SLA2	MICB	0.20257521008896529
SLA2	PLA2G2D	0.7740305778104339
SLA2	BIN2	0.8870765889872407
SLA2	RLTPR	0.5467079690125853
SLA2	ITK	1.0947703573691605
SLA2	JAKMIP1	0.5013987177121848
SLA2	JAK3	0.7474632712995941
SLA2	DUSP2	0.3083645859866335
SLA2	SNX20	0.9094491576482566
SLA2	GZMA	1.1008919844573581
SLA2	GZMK	0.958439369413294
SLA2	C16orf54	0.9026094605345625
SLA2	HLA-DQA1	0.47817560903230216
SLA2	LAT	0.6938653506890029
SLA2	PHACTR3	0.13625209621771006
SLA2	LCK	1.202210518700996
SLA2	NOD2	0.2879280484093858
SLA2	HCG26	0.39742233097460034
SLA2	ATP1A3	0.28848790251602097
SLA2	LY9	0.9576928274983558
SLA2	KLRK1	1.038541994962344
SLA2	ZNF683	0.7683616719892727
SLA2	MGC12916	0.2745523628069195
SLA2	IL17REL	0.15843753573137498
SLA2	GLRB	0.2768077386173813
SLA2	ACSL5	0.41009341805313504
SLA2	CXCR6	0.995348589617012
SLA2	CXCR3	1.2076872276381518
SLA2	KLRC2	0.33866924715281765
SLA2	KLRD1	0.6224010015567458
SLA2	CXCL9	0.7248325577986323
SLA2	SASH3	1.0030118258484046
SLA2	SKAP1	0.2768255148788219
SLA2	TIFAB	0.8177106575064785
SLA2	IL12RB1	0.9753774505461328
SLA2	CRTAM	0.9616096063882171
SLA2	ICOS	0.8637119488622291
SLA2	LAMP3	0.6122271432392923
SLA2	NLRC5	0.7068429503490723
SLA2	CST7	0.8452326113178641
SLA2	CASP4	0.43557137282213976
SLA2	CTLA4	0.7873495921038591
SLA2	FASLG	0.9550776564518806
SLA2	CCL5	1.229964083923102
SLA2	PTPN7	1.111615944730044
SLA2	SLAMF7	0.8503233925165743
SLA2	SLAMF6	1.1076617933756996
SLA2	SLAMF1	1.080494661177375
SLA2	CD27	0.9247330764409707
SLA2	CD3G	1.089389259813455
SLA2	CD3E	1.336844843953731
SLA2	CD3D	1.2765292175842848
SLA2	CD38	0.8117416562717619
SLA2	CCR5	1.0015054671256571
SLA2	CD52	0.8205249688564908
SLA2	CD48	1.008560006992437
SLA2	STAMBPL1	0.4122089674016163
SLA2	CD96	1.2288413643272316
SLA2	CD8B	0.818927723175185
SLA2	CD8A	1.068737003436845
SLA2	TIGIT	1.0046276612743723
SLA2	CDON	0.22795372216445564
SLA2	SP140	0.8739340925157686
SLA2	PYHIN1	1.0731806742233418
SLA2	TRAT1	1.0118699582505046
SPIB	BLK	0.6994575297357501
SPIB	IL2RG	0.6815603397460137
SPIB	APLN	0.17661614474889387
SPIB	LGALS2	0.5132789550733117
SPIB	CD2	0.5816632881253234
SPIB	CD6	0.6662688245792641
SPIB	CD5	0.7006627244147978
SPIB	CD7	0.5858646517545951
SPIB	BTLA	0.6546530763595708
SPIB	RPS6KA1	0.22497951225489832
SPIB	SH2D1A	0.6539508340537799
SPIB	SELL	0.6145142663466805
SPIB	ZAP70	0.5767834950907149
SPIB	UBASH3A	0.6277338238485717
SPIB	SLCO5A1	0.487524869069369
SPIB	HLA-DOB	0.6163747234337036
SPIB	PNOC	0.5473483227972737
SPIB	MAP4K1	0.6510183110361627
SPIB	FAM20A	0.3749092971849741
SPIB	WAS	0.6161173437872165
SPIB	SIRPG	0.6461325568888663
SPIB	STAP1	0.6124769575847973
SPIB	CD247	0.6189608214159987
SPIB	CD207	0.2149672659208699
SPIB	MS4A1	0.8836229221807033
SPIB	SPOCK2	0.6569114164619716
SPIB	TLR9	0.534502626594219
SPIB	SIT1	0.6673618844051488
SPIB	GPR55	0.567662331172083
SPIB	C5orf20	0.6474293266847697
SPIB	FUT7	0.5857383033776866
SPIB	PLA2G2D	0.5811436998079671
SPIB	FCRLA	0.6740414196118731
SPIB	FCRL3	0.7690862652038257
SPIB	PTGDS	0.4100337371463034
SPIB	RHOF	0.5814233115199654
SPIB	S1PR4	0.6190820515307438
SPIB	JAK3	0.6145036021813031
SPIB	SNX22	0.19827692089279747
SPIB	PTPRCAP	0.6429470578290575
SPIB	GZMK	0.6279030201541129
SPIB	PLAC8	0.6217219671452332
SPIB	FAM129C	0.7091357509895646
SPIB	LCK	0.7193064176389514
SPIB	CD79B	0.6275251810889921
SPIB	CD79A	0.5809334482832877
SPIB	ZDHHC18	0.2904030919179661
SPIB	PUS7	0.21665527685156327
SPIB	LTB	0.6412252292276674
SPIB	LY9	0.6493447883515264
SPIB	ACAP1	0.7147115659760352
SPIB	DOT1L	0.15385013491087118
SPIB	ACSS3	0.18410581958400662
SPIB	CXCR5	0.8741507232804953
SPIB	CXCR3	0.6027231989016002
SPIB	TREML2	0.6127691349387447
SPIB	TIFAB	0.5671596653660362
SPIB	ITGB7	0.5743307629724796
SPIB	ADRBK1	0.25560083712810044
SPIB	PSTPIP1	0.5965455772774169
SPIB	TBC1D10C	0.5755502197996636
SPIB	HAAO	0.345420203938855
SPIB	VPREB3	0.6552098986147827
SPIB	CCL5	0.579835139585053
SPIB	PTPN7	0.5812124574109205
SPIB	SLAMF6	0.623741450995503
SPIB	SLAMF1	0.6321527851027753
SPIB	CD27	0.6341556569084803
SPIB	CD3E	0.6189850400036905
SPIB	CD3D	0.6615819505542229
SPIB	SCML4	0.5754039776330622
SPIB	CCR7	0.7308308245368478
SPIB	CD37	0.5893856388703096
SPIB	CD52	0.5964031732923285
SPIB	CD48	0.5852109174371405
SPIB	DCTN4	0.2897996297478036
SPIB	CCL19	0.6589506583033797
SPIB	TRAT1	0.6028234962918733
ZC3H12D	FAM196B	0.25737340684034926
ZC3H12D	TNF	0.22422412648616508
ZC3H12D	C9orf139	0.37277412512731534
ZC3H12D	LILRB1	0.6456869123490918
ZC3H12D	TAGAP	0.6589140627033823
ZC3H12D	ARHGAP30	0.7228826577964176
ZC3H12D	FMNL1	0.6364076561935326
ZC3H12D	SNX20	0.7647922506250184
ZC3H12D	TRIM14	0.2497111662481677
ZC3H12D	LOC256880	0.13275026859152028
ZC3H12D	FGD2	0.6790928658634812
ZC3H12D	SLC4A7	0.17553467023750624
ZC3H12D	SLC25A23	0.18567909283005424
ZC3H12D	IMPG2	0.1575262494642642
ZC3H12D	DOCK2	0.7250023691980605
ZC3H12D	SASH3	0.7073701821224647
ZC3H12D	ARHGAP9	0.6465605335039051
ZC3H12D	IL12RB1	0.6582792974148823
ZC3H12D	WDFY4	0.6739632311877681
ZC3H12D	LOC283314	0.1902857689541415
ZC3H12D	PTPRC	0.6746589556639453
ZC3H12D	NDUFB9	0.18381284195578296
ZC3H12D	SP140	0.6176933013564572
ZC3H12D	CAMK1D	0.24715748610356236
ZC3H12C	FAM49A	0.5453855514226147
ZC3H12C	FAM13C	0.41910708847718947
ZC3H12C	GLA	0.19318468936293698
ZC3H12C	SLC9A6	0.47114425532795945
ZC3H12C	LRRC8C	0.46729225443832245
ZC3H12C	PAQR3	0.3387486012449541
ZC3H12C	FMNL2	0.5043198310309203
ZC3H12C	FAM126A	0.5464214214934753
ZC3H12C	GABARAPL1	0.39102060962344876
ZC3H12C	FOXN2	0.4474914726440744
ZC3H12C	CELF2	0.5426448935859751
ZC3H12C	RIMKLB	0.23552190416610141
ZC3H12C	ACSL4	0.5219843491408138
ZC3H12C	CPNE8	0.5099160216308292
ZC3H12C	CCDC82	0.5962193033934735
ZC3H12C	FNDC3B	0.3575510730692484
ZC3H12C	ADAMTS7	0.2338718950936629
ZC3H12C	TMEM64	0.3957572603554267
ZC3H12C	HIVEP2	0.3898875552168901
ZC3H12C	IFNGR1	0.42762297448526265
ZC3H12C	PLAGL1	0.4934289861843615
ZC3H12C	DENND2C	0.4779594707296253
ZC3H12C	RGL1	0.5284402653849716
ZC3H12C	SOX12	0.3523751269047004
ZC3H12C	ING3	0.34117330705547744
ZC3H12C	C6orf204	0.5087263724074935
ZC3H12C	EPB41L4B	0.24600363963206018
ZC3H12C	ATRIP	0.37649582137231175
ZC3H12C	TMOD2	0.43062597279620896
ZC3H12C	FGD4	0.4863359017294737
ZC3H12C	ZCCHC11	0.42892411503644645
ZC3H12C	SOD2	0.3353582467543603
ZC3H12C	ODC1	0.3299996614639502
ZC3H12C	EGFR	0.5493500387695711
ZC3H12C	MAGED2	0.38999384907029366
ZC3H12C	ZBTB38	0.407881976138321
ZC3H12C	FMO4	0.24442310950492985
ZC3H12C	PTPN21	0.40239439061287996
ZC3H12C	TGFBR2	0.5605351965664394
ZC3H12B	TARSL2	0.28031781634566144
ZC3H12B	KCNH8	0.4343144437452615
ZC3H12B	SLC23A2	0.37652519147934616
ZC3H12B	PEX5L	0.23792106750933062
ZC3H12B	NEXN	0.5024440218531749
ZC3H12B	C1orf126	0.23734424182136138
ZC3H12B	C3orf21	0.2068106569010757
ZC3H12B	LEPREL1	0.4895699303211627
ZC3H12B	ACVR2A	0.4760139367234224
ZC3H12B	GPR173	0.3193340543224581
ZC3H12B	RNF115	0.2002030267421553
ZC3H12B	NMNAT1	0.21274016354620162
ZC3H12B	MSRB3	0.4785993742159631
ZC3H12B	PTBP2	0.2738558395298414
ZC3H12B	C21orf34	0.6131386728757979
ZC3H12B	RGS19	0.2980861905586396
ZC3H12B	LCA5	0.4497655848333846
ZC3H12B	FTO	0.30350980524002225
ZC3H12B	RAB36	0.29821399250325786
ZC3H12B	LRRC66	0.24416682210114438
ZC3H12B	PREP	0.2173166111935867
ZC3H12B	TSPAN7	0.4677548724836065
ZC3H12B	FUT9	0.2704879953709307
ZC3H12B	SERPINI1	0.3136407444996978
ZC3H12B	SEMA6D	0.45958572597362757
ZC3H12B	KCTD7	0.35038698784849576
ZC3H12B	PRDM4	0.25700164022061855
ZC3H12B	CG030	0.23229492251665196
ZC3H12B	FAM126A	0.5335083642445877
ZC3H12B	GOLGA6L10	0.2951179565750923
ZC3H12B	NPR2	0.5122410994306579
ZC3H12B	PARP12	0.24887194958090664
ZC3H12B	CHCHD3	0.2613661460987231
ZC3H12B	OAT	0.1686582953702418
ZC3H12B	AMOTL1	0.5366850363568068
ZC3H12B	TRPC1	0.49971220768968383
ZC3H12B	D4S234E	0.484312368687708
ZC3H12B	MRPL40	0.25666397536862107
ZC3H12B	PSMC4	0.3645156482738967
ZC3H12B	PTPRE	0.3586372263486508
ZC3H12B	GALNT2	0.23908261437739053
ZC3H12B	LOC399959	0.5736303680219441
ZC3H12B	SFRS18	0.327412571394615
ZC3H12B	DZIP1	0.500216141737643
ZC3H12B	PLAGL1	0.4997997851826126
ZC3H12B	PDCD7	0.2607475857897077
ZC3H12B	CACHD1	0.48972172158172267
ZC3H12B	SDHC	0.25099048957835546
ZC3H12B	FREM2	0.2505505666863437
ZC3H12B	TUB	0.34941980808115325
ZC3H12B	GOLGA6L9	0.2298377831706695
ZC3H12B	UBB	0.2526840965380579
ZC3H12B	PFKFB2	0.2559695650688045
ZC3H12B	ARV1	0.19563051347190097
ZC3H12B	PDGFRA	0.5089448318629426
ZC3H12B	KLHL29	0.5836032745857258
ZC3H12B	GULP1	0.4540621939138392
ZC3H12B	GPRASP1	0.5301825257434958
ZC3H12B	ZFP37	0.36717927503429504
ZC3H12B	ANKRD46	0.21746936147874152
ZC3H12B	AMY2B	0.28503320105897867
ZC3H12B	BHLHE41	0.4760914100366689
ZC3H12B	MAP1B	0.38768138934204277
ZC3H12B	PROS1	0.5102596257540908
ZC3H12B	SIL1	0.27434826906634324
ZC3H12B	TMX2	0.22622629706875763
ZC3H12B	TNS1	0.49665072682359135
ZC3H12B	TUBG1	0.3177291747698572
ZC3H12B	TUBE1	0.3400559626392132
ZC3H12B	ARHGAP20	0.528713415093188
ZC3H12B	NBLA00301	0.5696653211668607
ZC3H12B	FGF1	0.47642110134786897
ZC3H12B	PLAG1	0.3119329225796186
ZC3H12B	KIAA0467	0.25360877966940354
ZC3H12B	SOBP	0.5008195509801041
ZC3H12B	STIM2	0.3738166158977849
ZC3H12B	ISM1	0.45668933805396605
ZC3H12B	ZNF37B	0.2870442054282707
ZC3H12B	CXorf57	0.337360452607518
ZC3H12B	FCGBP	0.20963740938529618
ZC3H12B	HRNR	0.38693039936746754
ZC3H12B	ZNF132	0.295902094825105
ZC3H12B	DGKE	0.19694374275963167
ZC3H12B	AMT	0.24091072198998909
ZC3H12B	FAM66C	0.25746609192429304
ZC3H12B	LOC100303728	0.2301290929198272
GPBP1	GSTM4	0.1755669408420557
GPBP1	ZNF34	0.21161363741928874
GPBP1	MMP28	0.2217217743272295
GPBP1	MTCH2	0.20681892836701188
GPBP1	PPWD1	0.28038750096536
GPBP1	MRPS36	0.3845055906382431
GPBP1	PLK2	0.1996682924080586
GPBP1	HDAC2	0.23199929490037707
GPBP1	C12orf41	0.19678723883223093
GPBP1	PDSS1	0.25492810808809985
GPBP1	GGT3P	0.17016508719086687
GPBP1	MIER3	0.5750579668323077
GPBP1	DHX29	0.5156525004437968
GPBP1	CETN3	0.28185393224665845
GPBP1	GSDMA	0.1347455096256569
GPBP1	ZFP62	0.341869318662285
GPBP1	ANKRA2	0.37805036419797844
GPBP1	POC5	0.35506325950051476
GPBP1	ELMO2	0.24398673267392557
GPBP1	PTCD2	0.34919701656279045
GPBP1	KIAA1967	0.16989824770423123
GPBP1	HGF	0.24612856602548927
GPBP1	TMPO	0.2659399030255214
GPBP1	C5orf43	0.37700008580275846
GPBP1	GGT1	0.241636093421703
GPBP1	KIF3B	0.3382746316783729
GPBP1	RAD17	0.5455729284468429
GPBP1	PAPD4	0.34668218207525303
GPBP1	MOSPD1	0.18684238877429848
GPBP1	TXNIP	0.22102916218025115
GPBP1	SNX18	0.2981942171865324
GPBP1	CTNNBIP1	0.26253301682576247
GPBP1	PTK2	0.2529064923104256
GPBP1	TIAL1	0.18796737478139214
GPBP1	ZCCHC10	0.34345768665375154
GPBP1	PARP3	0.2185467025754555
GPBP1	RBM22	0.37628403506717767
GPBP1	RIOK2	0.34733132924625476
GPBP1	ZNF564	0.23512719171578222
GPBP1	PARP11	0.2906684267856203
GPBP1	NRG4	0.1838821902304657
GPBP1	NOL11	0.23693112503323288
GPBP1	ISCA1P1	0.19760231658036886
GPBP1	IRAK4	0.3089085722383995
GPBP1	SFRS12IP1	0.3128328826370117
GPBP1	CWC27	0.33044207551455607
GPBP1	FAM135B	0.2264848742950365
GPBP1	HAT1	0.22829494235409697
GPBP1	ZNF131	0.3340385475154024
GPBP1	AGBL2	0.2357978932076774
GPBP1	CDK7	0.2624485924435698
GPBP1	ABCF2	0.21623890437278437
ZC3H12A	FRG1B	0.14211990473541647
ZC3H12A	MAMDC4	0.2310609552292764
ZC3H12A	DUSP2	0.17869815908473985
ZC3H12A	MAP3K8	0.1571490784427283
ZC3H12A	TNFRSF14	0.20197859961729137
ZC3H12A	LENG8	0.23051050330225742
ZC3H12A	CA5BP	0.14618193779765676
ZC3H12A	FAM193B	0.2162128733718225
ZC3H12A	FAM122C	0.15909480928897057
ZC3H12A	VPS35	0.2750115337644772
ZC3H12A	ASGR1	0.22295781291072458
ZC3H12A	EXOC4	0.13875817681163038
ZC3H12A	TNF	0.18286039013675648
ZC3H12A	SLC38A11	0.13432739172394204
ZC3H12A	MAP3K14	0.1893187317220466
ZC3H12A	CARNS1	0.17090168169203945
ZC3H12A	SBNO2	0.19057012798867046
ZC3H12A	PVRIG	0.20632790527869016
ZC3H12A	PPP1R15A	0.19850911453920705
ZC3H12A	FAM18A	0.1723615788196664
ZC3H12A	MTERF	0.1590250487407454
ZC3H12A	C20orf165	0.154754095518558
ZC3H12A	LOC91316	0.18431996371028436
ZC3H12A	FAM179A	0.15716863165253425
ZC3H12A	RNF31	0.19616039026862264
ZC3H12A	PTPRN2	0.16425052980319066
ZC3H12A	AMY2B	0.16913171794872728
ZC3H12A	NFKBID	0.4139617763852632
ZC3H12A	NFKBIZ	0.21726736263526458
ZC3H12A	SPEG	0.16807354470807123
ZC3H12A	LCAT	0.165391213077279
ZC3H12A	OR7E91P	0.1255657441494158
ZC3H12A	CENPT	0.19458690322082628
ZC3H12A	LOC100132707	0.16465007675422072
ZC3H12A	SYT12	0.1152188265777605
ZC3H12A	RAB22A	0.15480923844965222
ZC3H12A	PNPLA3	0.1319645168235697
ZC3H12A	TFAP2E	0.16124667506645007
ZC3H12A	PDXDC2	0.2021518600758938
ZC3H12A	C18orf32	0.1719608232951435
ZC3H12A	TSSK3	0.18499601655417752
ZC3H12A	SLC26A1	0.15803920391256732
ZC3H12A	RALGDS	0.15208412058912657
ZC3H12A	TOP3B	0.17386341216328915
ZC3H12A	ZNF2	0.14229492873544025
ZC3H12A	LOC100302650	0.17725853252587775
ZC3H12A	HMHA1	0.20076174678293324
ZC3H12A	FAM83B	0.15351399126518395
ZC3H12A	CBX1	0.1530607614486783
ZC3H12A	FAM167A	0.13120300229388349
ZC3H12A	FAM108B1	0.15008742920391427
ZC3H12A	AGAP4	0.1844289999436164
ZC3H12A	GPR97	0.15269426201365732
ZC3H12A	NLE1	0.13489794566786983
ZC3H12A	MASP2	0.18012966689661258
ZC3H12A	LOC115110	0.19183361440492774
ZC3H12A	SCARF1	0.15922106171182193
ZC3H12A	CRMP1	0.17036451205594272
ZC3H12A	IER2	0.16926729518477046
ZC3H12A	FAM160A2	0.18814617987728166
ZC3H12A	FLJ45445	0.13921677472765204
ZC3H12A	C11orf21	0.19219069020688195
ZC3H12A	RPL36A	0.15932362166930503
ZC3H12A	MIF4GD	0.11583400615229777
ZC3H12A	NR4A1	0.1648336530965162
ZC3H12A	MST1P2	0.1679942699597623
BBX	KIAA2018	0.6703768361370619
BBX	PLIN3	0.2941859979626926
BBX	SLC35A5	0.42906955501332344
BBX	NCOA1	0.5006495129892494
BBX	ATRX	0.6586863694577678
BBX	IMP4	0.40190225510575495
BBX	YIF1B	0.47102257381467894
BBX	SCYL2	0.5000000049688129
BBX	GALK1	0.43225150682745106
BBX	CEP63	0.23300847102268296
BBX	C11orf83	0.5184472562217417
PKNOX1	NEU1	0.16464847181749853
PKNOX1	?|10431	0.20015778414445418
PKNOX1	BTRC	0.2309671202551744
PKNOX1	TNFRSF11B	0.175721633337651
PKNOX1	RBBP6	0.24655629584749317
PKNOX1	PDE4A	0.2240781699070622
PKNOX1	LTBR	0.23320429765415351
PKNOX1	ZNF322A	0.23701205973003692
PKNOX1	CTBP2	0.12599638001600955
PKNOX1	C10orf58	0.1555309744936224
PKNOX1	LSM11	0.2049009807524209
PKNOX1	C14orf132	0.25444782332566795
PKNOX1	CACNA2D4	0.20331884607669526
PKNOX1	TNFAIP2	0.15387629524142898
PKNOX1	ARMC2	0.1826561173305894
PKNOX1	TIAM1	0.13328062390127648
PKNOX1	TOP1P1	0.1435349079052175
PKNOX1	LYRM2	0.16691476346990086
PKNOX1	SFRP4	0.18302559604085378
PKNOX1	FIG4	0.20008641092464785
PKNOX1	PARP10	0.19854433116044934
PKNOX1	ACTN1	0.19124191273210034
PKNOX1	PDPK1	0.2225066880843567
PKNOX1	MRFAP1	0.1725980482643612
PKNOX1	CLDN7	0.19583118228361585
PKNOX1	C9orf96	0.14734557023771977
PKNOX1	TSPYL1	0.2042189170996549
PKNOX1	OGDH	0.22026271627420257
PKNOX1	HCCS	0.1764669132075367
PKNOX2	SLC35E1	0.20778880679602274
PKNOX2	PPP1R12B	0.3796548975327658
PKNOX2	CORO2B	0.42709165181526654
PKNOX2	KRT5	0.32302927755993505
PKNOX2	GTF2H2	0.09712161417933807
PKNOX2	LOC442421	0.16310064988959194
PKNOX2	MYH11	0.3928593583344
PKNOX2	EIF2AK3	0.19546003392728206
