Regulator	Target	MI
SLA2	TNIP3	0.5092743943166855
SLA2	CD7	0.8862529040353992
SLA2	XCL2	0.7849875025805257
SLA2	XCL1	0.6755407678157788
SLA2	SH2D2A	0.6619121063338778
SLA2	SH2D1A	1.2265207917498513
SLA2	SH2D1B	0.5235701616955204
SLA2	CCL4L2	0.31200464551018126
SLA2	GBP4	0.5833621564960412
SLA2	UBASH3A	1.2670733494694977
SLA2	GBP5	0.8558911364580482
SLA2	IKBKB	0.19119470794223847
SLA2	ZBED2	0.6241342592329993
SLA2	C1orf201	0.15536127458489624
SLA2	GPR171	0.9924443512869949
SLA2	STRA6	0.21747680557675153
SLA2	MIR155HG	0.6938034213665523
SLA2	CD101	0.38311809317618817
SLA2	SIRPG	1.1967232324914008
SLA2	SAMD3	1.093691248032683
SLA2	CD247	1.1884799562884965
SLA2	IL32	0.5206753114888887
SLA2	SPOCK2	1.0319273852238267
SLA2	TRAF3IP3	0.8345580348226154
SLA2	IL15RA	0.4693781705251423
SLA2	SIT1	1.122538829230666
SLA2	TMC8	0.8014824721291571
SLA2	PLA2G2D	0.7431406682489596
SLA2	SYTL3	0.20116419753410053
SLA2	RLTPR	0.589902900023386
SLA2	ITK	1.1499551307211524
SLA2	ESM1	0.17392513460309633
SLA2	JAK3	0.8878915619266206
SLA2	FAM113B	0.36333640947324053
SLA2	GZMA	1.032897873450593
SLA2	GZMK	0.9504272460281262
SLA2	C16orf54	0.8933971268792487
SLA2	LCK	1.2530172591569588
SLA2	NOD2	0.26329621554813
SLA2	HCG26	0.38925696619998984
SLA2	ZNF831	0.8842651848790615
SLA2	MLKL	0.44383319980421554
SLA2	UCP2	0.18549983163062134
SLA2	ZNF683	0.7205567004833506
SLA2	THEMIS	0.8858314032869519
SLA2	IRF1	0.5293798021802942
SLA2	TARP	0.582394101829677
SLA2	KCNJ10	0.4592572661752472
SLA2	ACSL5	0.37231387860246823
SLA2	RAB33A	0.5649846385338222
SLA2	CXCR6	0.9902861793584998
SLA2	CXCR3	1.1042456486986376
SLA2	KLRD1	0.602410750311642
SLA2	CXCL9	0.7964429128347152
SLA2	SASH3	0.9014397089966373
SLA2	ARHGAP9	0.7975663220919751
SLA2	TIFAB	0.8292387494611679
SLA2	IL12RB1	0.9060300624776954
SLA2	ITGB7	0.7217910257508953
SLA2	MYO7A	0.31504688173901485
SLA2	CRTAM	0.8600240864549704
SLA2	ICOS	0.9378655390370119
SLA2	GABRB2	0.19620703965190422
SLA2	PHEX	0.16333145993886777
SLA2	LAMP3	0.6114685464962903
SLA2	LOC374443	0.1869163086849337
SLA2	NLRC5	0.6053743039049699
SLA2	CASP4	0.37287298047889017
SLA2	CTLA4	0.7895238143515568
SLA2	SMTNL1	0.28569717115268745
SLA2	PSMB9	0.571054271182156
SLA2	FASLG	0.9298660021875298
SLA2	FCHO1	0.4411104077563488
SLA2	CCL5	1.1198036894883536
SLA2	CCL4	0.6111322277476114
SLA2	PTPN7	1.0234508728144682
SLA2	SLAMF6	1.1351304513830378
SLA2	SLAMF1	1.0349178181076377
SLA2	CD27	0.9761119405446479
SLA2	CD3G	1.0567775962454604
SLA2	CD3E	1.2863822437915786
SLA2	CD3D	1.220952803604642
SLA2	CCR7	0.7508898642382498
SLA2	CCR5	0.9259049499367249
SLA2	CTSC	0.3902926785371612
SLA2	CD52	0.7917639759679895
SLA2	CD48	0.9691991972446115
SLA2	CD96	1.2191611837852943
SLA2	SLC30A3	0.21516668728365307
SLA2	CD8B	0.8728053702102461
SLA2	CD8A	1.0569150350788492
SLA2	TMIGD2	0.5284080369914594
SLA2	TIGIT	1.0486140512407438
SLA2	CHIT1	0.21081911442297585
SLA2	SP140	0.9204371553029738
SLA2	PYHIN1	1.080761173934019
SLA2	STOM	0.1825719786368989
SLA2	TRAT1	1.0122487929277
SPIB	BLK	0.6758801998721582
SPIB	IL2RG	0.7148584857654594
SPIB	APLN	0.1246129906035609
SPIB	PDCD1	0.6292008892160812
SPIB	CD6	0.6662394272729166
SPIB	CD5	0.6426314583041073
SPIB	CD7	0.6795186258747261
SPIB	PRKCB	0.6440334646815051
SPIB	CFP	0.4279337983421563
SPIB	BTLA	0.6758027555138924
SPIB	IL23A	0.3187715862913567
SPIB	SELL	0.6464048053399729
SPIB	ZAP70	0.721387549553274
SPIB	UBASH3A	0.6954689581801325
SPIB	SLCO5A1	0.4419431890706864
SPIB	HLA-DOB	0.6459481915546395
SPIB	STAG3	0.4271911616599793
SPIB	MAP4K1	0.7258036027267156
SPIB	SIRPG	0.6960648446055338
SPIB	CORO1A	0.5935993166241103
SPIB	CD247	0.7344899140730403
SPIB	MS4A1	0.7954280422916451
SPIB	SPOCK2	0.6672683315944887
SPIB	GRP	0.18790842197043744
SPIB	GFI1	0.6328605798757607
SPIB	LIME1	0.36130201418079455
SPIB	TLR9	0.49311357551423374
SPIB	SIT1	0.763638758310524
SPIB	GPR18	0.6232809672257584
SPIB	GPR55	0.5343982321057474
SPIB	NFKB2	0.3721175098639957
SPIB	SH3BP1	0.33665673231310134
SPIB	SLC12A3	0.48543462284888594
SPIB	C5orf20	0.7065810395739307
SPIB	FUT7	0.5318558994413385
SPIB	PASK	0.19915570823337347
SPIB	FCRLA	0.6779909722717488
SPIB	KIAA0748	0.6366013425235968
SPIB	S1PR4	0.7746589413977345
SPIB	JAK3	0.675536735445208
SPIB	SNX22	0.2027602507070343
SPIB	PTPRCAP	0.6179827170638337
SPIB	ARL4D	0.1521379676624779
SPIB	ICAM3	0.4691491421745475
SPIB	PLAC8	0.6567163252558172
SPIB	WDR33	0.14908305201370897
SPIB	FAM129C	0.6494667728407153
SPIB	PCGF2	0.23657261539631147
SPIB	C18orf8	0.1513677212659994
SPIB	LCK	0.7000534377004604
SPIB	CD79B	0.6139394410280374
SPIB	CD79A	0.6333562113426012
SPIB	MLL4	0.1930720908709631
SPIB	LTA	0.5943501689432571
SPIB	LTB	0.6918038569455005
SPIB	LY9	0.6726619727772105
SPIB	UCN2	0.14133603705970454
SPIB	ACAP1	0.7900272676980862
SPIB	SUV39H1	0.1905289121185545
SPIB	IL17REL	0.17873838246341567
SPIB	CXCR5	0.8261660582592736
SPIB	TREML2	0.5920329774778255
SPIB	ARHGAP9	0.6279213893101616
SPIB	TIFAB	0.5977340181076496
SPIB	TBC1D10C	0.6991859756014618
SPIB	VPREB3	0.5335717730841116
SPIB	PTPN7	0.6683777988457047
SPIB	CD1A	0.19486859978345183
SPIB	SLAMF6	0.6577509976612621
SPIB	CD27	0.7444909051740716
SPIB	CD3E	0.6360789936430091
SPIB	CD3D	0.7113073002440204
SPIB	CCR7	0.7677910415012841
SPIB	CD52	0.6176306178277109
SPIB	CD48	0.7004130451699
SPIB	BCL2A1	0.4756179516457397
SPIB	CCL19	0.6953104700316421
SPIB	CCL17	0.3835175218100684
SPIB	TRAF1	0.5972452744799197
SPIB	BCL11A	0.4372919450634605
ZC3H12D	MMP13	0.20654382676306593
ZC3H12D	KLHL6	0.6583358870485236
ZC3H12D	SDK1	0.1688203831864783
ZC3H12D	PLEK	0.5874879908877979
ZC3H12D	CAD	0.17629987842413897
ZC3H12D	UBASH3A	0.5854890988386314
ZC3H12D	LOC283867	0.2154079453799307
ZC3H12D	LOC389634	0.23227696730935854
ZC3H12D	MBOAT4	0.13694132017767036
ZC3H12D	ARHGAP30	0.6387888861673652
ZC3H12D	SNX20	0.6955470962303716
ZC3H12D	DHCR24	0.1879661914920696
ZC3H12D	PARP15	0.6190005638656899
ZC3H12D	DOCK2	0.6377756089899691
ZC3H12D	SASH3	0.7543458414772157
ZC3H12D	ARHGAP9	0.6306928803090317
ZC3H12D	SULT1C2	0.16938266439612093
ZC3H12D	FAM78A	0.6483802022440717
ZC3H12D	WDFY4	0.7592380760424069
ZC3H12D	ABCC10	0.19523676492999975
ZC3H12D	RNPEP	0.2297477916892472
ZC3H12D	TBC1D10C	0.5778701822187484
ZC3H12D	METTL9	0.11487871149348372
ZC3H12D	ZFAT	0.15384083793019343
ZC3H12D	PTPRC	0.6576972369095762
ZC3H12D	PTPN7	0.5898431068240724
ZC3H12D	PTPRJ	0.21693252446451616
ZC3H12D	CD37	0.6251556214109932
ZC3H12D	CD55	0.12709723581113597
ZC3H12D	KIAA1191	0.1882124391540767
ZC3H12C	RPS6KA3	0.5180607612704815
ZC3H12C	RNF145	0.47352388677653057
ZC3H12C	PTBP1	0.3506854322247186
ZC3H12C	PPP2R1B	0.2709834814537846
ZC3H12C	PROC	0.2753791429434589
ZC3H12C	FMNL2	0.5048994566881344
ZC3H12C	ARHGEF7	0.34188779687032067
ZC3H12C	C6orf141	0.199569585105154
ZC3H12C	BNIP2	0.3925855507006384
ZC3H12C	FAM126A	0.5414810474267213
ZC3H12C	ZDBF2	0.4695745594471612
ZC3H12C	FOXN2	0.43748850311169196
ZC3H12C	CELF2	0.5376033327455927
ZC3H12C	PPARA	0.5281757448182507
ZC3H12C	CCDC82	0.5642439032959485
ZC3H12C	CCDC50	0.4403748830903682
ZC3H12C	TRPC1	0.47941149742500766
ZC3H12C	TMEM64	0.4005123509846662
ZC3H12C	C11orf45	0.20808524455562516
ZC3H12C	COL25A1	0.4416373728467651
ZC3H12C	RBM7	0.32630380614891763
ZC3H12C	WASF3	0.5126194580080528
ZC3H12C	RRAGD	0.3783507037432621
ZC3H12C	MAP4K4	0.32914945996234657
ZC3H12C	AKAP12	0.4860784993067808
ZC3H12C	MAP7D3	0.4996629448684704
ZC3H12C	RGL1	0.5095583519264908
ZC3H12C	ARHGAP42	0.3920449310679439
ZC3H12C	PLSCR4	0.49581436151906644
ZC3H12C	SLC29A3	0.2966300508390969
ZC3H12C	SEC14L1	0.3298492623790663
ZC3H12C	TGFBR2	0.5135629413874163
ZC3H12B	FAM19A2	0.2337574644438103
ZC3H12B	CFB	0.23672802410340843
ZC3H12B	EML5	0.23755688168412536
ZC3H12B	FAHD2B	0.19322020372679205
ZC3H12B	RNF115	0.24419621150859605
ZC3H12B	ABP1	0.17454839041807269
ZC3H12B	C21orf88	0.14141597300962339
ZC3H12B	SLC7A4	0.2395772501213047
ZC3H12B	DLX4	0.21186439218883013
ZC3H12B	ACP5	0.2716232651325461
ZC3H12B	LRRC34	0.3605593696885139
ZC3H12B	L3MBTL3	0.3746871310756381
ZC3H12B	HIST2H4A	0.2553589561374521
ZC3H12B	NPHP3	0.48509367392471425
ZC3H12B	GTF2E1	0.25642202545733106
ZC3H12B	FAM115C	0.2337845450801055
ZC3H12B	WDR66	0.16171254922325762
ZC3H12B	CG030	0.27317002032753646
ZC3H12B	FAM126A	0.6046729606866519
ZC3H12B	DNAJC1	0.2670836303827189
ZC3H12B	COG2	0.28394664768997924
ZC3H12B	ZDHHC16	0.293500775488746
ZC3H12B	GOLGA6L10	0.3022713942260369
ZC3H12B	DOCK4	0.4123610829503983
ZC3H12B	CRABP2	0.24820005024765912
ZC3H12B	APOA1BP	0.41572877681215115
ZC3H12B	SNAP29	0.24854256726517576
ZC3H12B	TBX1	0.27958280861294327
ZC3H12B	ALG8	0.19706889236805125
ZC3H12B	TRPC1	0.4729016607549843
ZC3H12B	ANKH	0.2914011562674137
ZC3H12B	LOC399959	0.554366171301055
ZC3H12B	CACNB2	0.27506358847510537
ZC3H12B	C4orf39	0.22112146753113304
ZC3H12B	SMURF1	0.24711346463386175
ZC3H12B	LAMB2L	0.2031511294390933
ZC3H12B	KLHL29	0.5290870190125778
ZC3H12B	MAML2	0.5447562084743724
ZC3H12B	GPRASP1	0.536724321605603
ZC3H12B	C8orf42	0.28566782402932045
ZC3H12B	TPRXL	0.25985978344176086
ZC3H12B	MEGF11	0.2507341182242726
ZC3H12B	LOC648740	0.34053615593729525
ZC3H12B	HOXA7	0.48335396054772506
ZC3H12B	BATF2	0.22794852260498555
ZC3H12B	NBLA00301	0.4992269453421754
ZC3H12B	PCCB	0.17052653309230337
ZC3H12B	C18orf1	0.30588160167797884
ZC3H12B	ZNF677	0.41891508273922984
ZC3H12B	STK31	0.16532892836531587
ZC3H12B	CA5B	0.2973543381099777
ZC3H12B	ODZ1	0.41139402902515165
ZC3H12B	KIAA1024	0.23935240694063342
ZC3H12B	ZNF333	0.3049165708281061
ZC3H12B	DOLPP1	0.25898264735024146
ZC3H12B	PTPN21	0.39961637325438293
GPBP1	NPAS2	0.18658487709695226
GPBP1	PPWD1	0.2761378462407498
GPBP1	SRL	0.20935328975907908
GPBP1	GOLPH3L	0.19579752333133182
GPBP1	MRPS27	0.31720961384411606
GPBP1	FAM193A	0.20040426949344958
GPBP1	RAD1	0.2781942997061435
GPBP1	PAIP1	0.32517553008354483
GPBP1	C12orf26	0.2061251128507946
GPBP1	C15orf44	0.17898170593364693
GPBP1	EML3	0.26216197385274853
GPBP1	UBE2D3	0.21210292660989882
GPBP1	LARS	0.279419452495806
GPBP1	MIER3	0.514040012842484
GPBP1	KLHL12	0.2584466514594128
GPBP1	ZFP62	0.34097229030870224
GPBP1	GRASP	0.2063840866599893
GPBP1	ANKRA2	0.3929969131939819
GPBP1	POC5	0.3497648982764092
GPBP1	DNAJC21	0.29462668198648956
GPBP1	AIMP1	0.24445131967527
GPBP1	AGGF1	0.5183374040492943
GPBP1	PLEKHM2	0.28533923357705415
GPBP1	TPRKB	0.21411659194087296
GPBP1	GFM2	0.3292402091544915
GPBP1	SKIV2L2	0.6307340927495666
GPBP1	SLC38A9	0.2810961950443449
GPBP1	C5orf35	0.2549499290858881
GPBP1	INTS12	0.20852438937751927
GPBP1	C5orf44	0.5101579182597611
GPBP1	C5orf43	0.4474923313386254
GPBP1	CYP11A1	0.21808897044521025
GPBP1	SEMA5A	0.2110958481022811
GPBP1	RHOBTB2	0.2294686262422685
GPBP1	PAPD4	0.321498513701993
GPBP1	GKAP1	0.16602251987426708
GPBP1	DNASE1L3	0.20565433033100344
GPBP1	CACNA2D4	0.16484017640671134
GPBP1	GIN1	0.37390458464664267
GPBP1	ERCC8	0.3408637024285106
GPBP1	MAP3K11	0.2968242791055733
GPBP1	DARC	0.23725427574402858
GPBP1	NOS3	0.16764166910892886
GPBP1	RBM11	0.20549580986408955
GPBP1	ACAA1	0.21940884158897234
GPBP1	UTP15	0.4047778097799428
GPBP1	RBM17	0.23676554220199986
GPBP1	RIOK2	0.35642392862817296
GPBP1	HNRPDL	0.19247442250503521
GPBP1	PACS2	0.23330201473821877
GPBP1	SMEK1	0.25586223013942977
GPBP1	C14orf19	0.1234208091903568
GPBP1	GPR89A	0.2183282877291015
GPBP1	SLC45A1	0.1825781920440015
GPBP1	FGFRL1	0.16875442269227392
GPBP1	SFRS12IP1	0.3373103597139808
GPBP1	POLR3F	0.23145862277731943
GPBP1	CWC27	0.34229034174634343
GPBP1	THBS3	0.21083339092612352
GPBP1	SETMAR	0.16065014829821322
GPBP1	ABCA8	0.22440494652183496
GPBP1	LNX1	0.2245091651396418
GPBP1	ZNF146	0.29919637209549865
GPBP1	CUL3	0.2654369347067247
GPBP1	PIK3IP1	0.21271411932239115
ZC3H12A	TNFRSF14	0.22656771105586682
ZC3H12A	SP6	0.11270725977103968
ZC3H12A	NBEAL2	0.20909337446787646
ZC3H12A	FAM193B	0.2283588557645846
ZC3H12A	COX15	0.1789661448859574
ZC3H12A	CEL	0.13898827698158378
ZC3H12A	PLK3	0.16182391008080366
ZC3H12A	MOBKL2C	0.15551252561391404
ZC3H12A	FCHSD1	0.2459087594132603
ZC3H12A	QPRT	0.15183446852646387
ZC3H12A	KHNYN	0.1268294911640604
ZC3H12A	PVRIG	0.1969260397738406
ZC3H12A	SLC25A25	0.14738544282139987
ZC3H12A	MMAA	0.1644963238298116
ZC3H12A	CCNL1	0.23793447803699053
ZC3H12A	ZBED2	0.14558739993969372
ZC3H12A	CCNI2	0.12409790781296515
ZC3H12A	ANKRD37	0.15098171857971643
ZC3H12A	GUF1	0.14939511953706486
ZC3H12A	PTPRN2	0.18970734606796746
ZC3H12A	FAM188A	0.15907159492737488
ZC3H12A	ALDH3B1	0.13220035901651261
ZC3H12A	NFKBID	0.2961538619701134
ZC3H12A	NFKBIZ	0.2193073754327708
ZC3H12A	OR7E91P	0.1193621709631616
ZC3H12A	REC8	0.2396391991027027
ZC3H12A	TFAP2E	0.19775371929697538
ZC3H12A	TGIF2	0.13768484235999168
ZC3H12A	SGK494	0.20701829892215162
ZC3H12A	TCTN3	0.18740779793833262
ZC3H12A	SLC13A4	0.11045156167389436
ZC3H12A	MGC16121	0.15455556299247242
ZC3H12A	C2CD4B	0.15118666060438724
ZC3H12A	POM121L9P	0.19240181667322798
ZC3H12A	FAM84B	0.15932152833698066
ZC3H12A	LRRC8A	0.14695352635895187
ZC3H12A	C5orf56	0.15203855482112427
ZC3H12A	HSF4	0.221197387190057
ZC3H12A	ATAD3B	0.2412086511720295
ZC3H12A	FDPSL2A	0.12914405390884287
ZC3H12A	CDK4	0.18925420631746803
ZC3H12A	TRAF1	0.21893346027298666
ZC3H12A	GADD45B	0.17460812947150472
ZC3H12A	TFF3	0.1494133855261195
ZC3H12A	CHTF18	0.22120979036114186
BBX	KIAA2018	0.5737298966078948
BBX	NEDD1	0.4295322371677779
BBX	TMEM160	0.4851813282222732
BBX	CLIC1	0.3643728395126242
BBX	ATRX	0.5642407747493756
BBX	SPIN1	0.37308517448438305
BBX	PLCB4	0.18747849172270836
BBX	GPR89C	0.2942731612027192
BBX	LEFTY1	0.19837493435789177
BBX	LRRIQ1	0.17910953914180894
PKNOX1	RDH10	0.1527963851983385
PKNOX1	IGF1R	0.21151158971630402
PKNOX1	C12orf53	0.15342296034511893
PKNOX1	RBMX	0.13329344388843456
PKNOX1	BCL2L15	0.1516756268497499
PKNOX1	FGFR1OP	0.17638246989906126
PKNOX1	TSPAN33	0.21644696990595236
PKNOX1	AGPAT3	0.1453790571215725
PKNOX1	TIMP3	0.18768727371306504
PKNOX1	UNC13D	0.19704667583865731
PKNOX1	ELAC2	0.1366936346159715
PKNOX1	RG9MTD2	0.17702261796763175
PKNOX1	DYRK1A	0.17409113236921137
PKNOX1	FAM120B	0.19200016810686815
PKNOX1	PECR	0.11730772900914133
PKNOX1	ZNF542	0.16219313463299745
PKNOX1	EGR2	0.17955079110967542
PKNOX1	PIGM	0.15246574369182753
PKNOX1	NCF1	0.17785332761869466
PKNOX1	BRD8	0.18903943680828394
PKNOX1	CLEC7A	0.16003301193169417
PKNOX1	CYP4X1	0.18799986579842365
PKNOX1	EPDR1	0.1440447005032377
PKNOX2	ATP6AP1	0.2655058168246933
PKNOX2	SLC7A6OS	0.17074598790134932
PKNOX2	VAMP4	0.16901590933840538
PKNOX2	MEOX2	0.3765285598049486
PKNOX2	FHL1	0.3776165664404525
PKNOX2	NCRNA00169	0.0990162321029242
PKNOX2	SLC1A5	0.13673299707641284
ZNF17	C1orf201	0.18254013517046985
ZNF17	SASH3	0.20655352597038323
ZNF17	ZNF304	0.6823190716033443
ZNF17	ZNF227	0.4619907037025772
ZNF17	ZNF175	0.42888118502501893
ZNF17	ZNF160	0.4620882609197201
ZNF17	NUMB	0.31675234668582064
ZNF18	SCO1	0.2222082203347
ZNF18	ZNF69	0.15772183450134847
ZNF18	SRR	0.22178773101293814
ZNF18	TNFSF13	0.1822202801514683
ZNF18	MAP2K4	0.3959919968355381
ZNF18	TMED8	0.18173812238752607
ZNF18	ENTPD8	0.21157525376802422
ZNF18	RNF167	0.2510172509808637
